date,cantine_id,type_cantine,jour_semaine,mois,semaine_annee,vacances,jour_ferie,nb_inscrits,nb_absents_prevus,menu_type,viande,poisson,vegetarien,dessert_populaire,temperature,pluie,evenement_special,stock_disponible_kg,quantite_produite_kg,nb_repas_consommés,portion_moyenne_kg,quantite_consommee_kg,gaspillage_kg,gaspillage_pct
2025-07-22,1,scolaire,Mardi,7,30,1,0,479,42,standard,1,0,0,0,19.163159874969327,0,0,130.6202942005446,121.43474404363032,226,0.5002751977896681,113.062194700465,10.297004360152037,0.08479454904975485
2025-07-22,2,entreprise,Mardi,7,30,1,0,243,20,standard,1,0,0,0,19.163159874969327,0,0,60.57123557310798,69.38130204344752,118,0.5482962310214599,64.69895526053226,5.308244755187473,0.07650828968103507
2025-07-23,1,scolaire,Mercredi,7,30,1,0,495,68,standard,1,0,0,0,24.070137313608388,0,0,102.47190379754213,112.55926397510888,194,0.48204371000200447,93.51647974038886,19.891233308449067,0.1767178693781062
2025-07-23,2,entreprise,Mercredi,7,30,1,0,247,17,standard,1,0,0,0,24.070137313608388,0,0,58.667727190587904,69.84779821512683,117,0.5689963065311308,66.5725678641423,3.6179410904487623,0.05179749659832843
2025-07-24,1,scolaire,Jeudi,7,30,1,0,490,47,vegetarien,0,0,1,1,19.302852337189503,1,0,129.93050822394363,126.02506668968832,223,0.5487195624960355,122.36446243661591,5.0798966600955096,0.0403086210825323
2025-07-24,2,entreprise,Jeudi,7,30,1,0,256,30,vegetarien,0,0,1,1,19.302852337189503,1,0,74.30949842098407,69.00357401201865,99,0.5690799126289392,56.33891135026498,13.4505933370625,0.19492603868199282
2025-07-25,1,scolaire,Vendredi,7,30,1,0,509,46,standard,1,0,0,0,16.54969408843341,1,0,121.42446207164534,114.61997244583115,201,0.4993593550967685,100.37123037445046,16.02135106883571,0.13977800488834807
2025-07-25,2,entreprise,Vendredi,7,30,1,0,248,32,standard,1,0,0,0,16.54969408843341,1,0,51.216796454607596,57.878311555700165,95,0.5427603528937326,51.5622335249046,8.227763532066865,0.14215624663046258
2025-07-26,1,scolaire,Samedi,7,30,1,0,494,43,gourmet,1,0,0,0,20.692542019679376,0,0,0.0,0.0,0,0.5541306502579566,0.0,1.2405332904484947,0.0
2025-07-26,2,entreprise,Samedi,7,30,1,0,245,22,gourmet,1,0,0,0,20.692542019679376,0,0,1.6022644079213286,0.0,5,0.5582793089393171,2.7913965446965854,1.307788008468032,0.0
2025-07-27,1,scolaire,Dimanche,7,30,1,0,516,33,standard,1,0,0,0,18.601353208276837,0,0,0.0,0.0,0,0.49396130859672993,0.0,0.9583302353362562,0.0
2025-07-27,2,entreprise,Dimanche,7,30,1,0,238,20,standard,1,0,0,0,18.601353208276837,0,0,1.1187070554092173,0.0,12,0.5878414184194851,7.054097021033821,0.1341794166922674,0.0
2025-07-28,1,scolaire,Lundi,7,31,1,0,487,60,standard,1,0,0,0,22.510605931987733,0,0,115.53192239094516,105.5333429473521,198,0.5121272505740592,101.40119561366372,4.613594360267886,0.04371693562829229
2025-07-28,2,entreprise,Lundi,7,31,1,0,249,29,standard,1,0,0,0,22.510605931987733,0,0,39.660271990097314,63.331940997539704,105,0.5774395099943802,60.63114854940992,4.434268838645986,0.07001631039254343
2025-07-29,1,scolaire,Mardi,7,31,1,0,501,52,standard,1,0,0,0,18.50148879197222,0,0,125.28295824138144,130.66864240758485,236,0.5315341672308681,125.44206346648487,8.007423393748986,0.06128037489493488
2025-07-29,2,entreprise,Mardi,7,31,1,0,248,20,standard,1,0,0,0,18.50148879197222,0,0,67.78903273411814,71.71317842282409,120,0.5397826216428737,64.77391459714485,8.778850403525114,0.12241613879898924
2025-07-30,1,scolaire,Mercredi,7,31,1,0,481,38,standard,1,0,0,0,20.710761774182888,0,0,125.15256888058019,122.5451745973405,238,0.5178292673462969,123.24336562841866,1.605363979898687,0.013100181097897973
2025-07-30,2,entreprise,Mercredi,7,31,1,0,248,21,standard,1,0,0,0,20.710761774182888,0,0,85.79113202740247,67.159256747349,117,0.5471287775009871,64.01406696761549,3.7560438721630316,0.05592741870704659
2025-07-31,1,scolaire,Jeudi,7,31,1,0,493,40,eco,1,0,0,0,17.50006999563399,1,0,109.24518595686149,115.59308074976103,214,0.49271143163871517,105.44024637068505,11.031681039097636,0.09543547907490511
2025-07-31,2,entreprise,Jeudi,7,31,1,0,234,29,eco,1,0,0,0,17.50006999563399,1,0,64.54229404239602,55.54744536493082,98,0.5568634862004535,54.57262164764444,1.5561024762226328,0.02801393414223615
2025-08-01,1,scolaire,Vendredi,8,31,1,0,465,83,pizza,1,0,0,1,19.549601395775408,1,0,97.77514493904602,105.7772853104349,163,0.5396134658865486,87.95699493950741,18.955770124367856,0.17920454347770895
2025-08-01,2,entreprise,Vendredi,8,31,1,0,248,33,pizza,1,0,0,1,19.549601395775408,1,0,79.86230262005107,62.066364104496074,107,0.5615079908629212,60.08135502233257,3.6240971187560334,0.058390678607408625
2025-08-02,1,scolaire,Samedi,8,31,1,0,500,54,eco,1,0,0,0,17.750753427839467,0,0,0.0,0.0,0,0.528618380376487,0.0,2.145225989661324,0.0
2025-08-02,2,entreprise,Samedi,8,31,1,0,244,22,eco,1,0,0,0,17.750753427839467,0,0,1.3272114515144935,0.0,0,0.5222041934740561,0.0,3.035718737398094,0.0
2025-08-03,1,scolaire,Dimanche,8,31,1,0,489,49,pizza,1,0,0,1,16.580391584333675,0,0,0.0,0.0,0,0.5064497690861647,0.0,0.0,0.0
2025-08-03,2,entreprise,Dimanche,8,31,1,0,234,18,pizza,1,0,0,1,16.580391584333675,0,0,16.744654812926907,0.0,0,0.5679281700441414,0.0,1.8844876736168286,0.0
2025-08-04,1,scolaire,Lundi,8,32,1,0,482,59,standard,1,0,0,0,19.171973136736984,1,0,97.57936638328482,110.83540994552274,184,0.5284323365981967,97.23154993406818,14.077620774784885,0.12701374751719008
2025-08-04,2,entreprise,Lundi,8,32,1,0,251,33,standard,1,0,0,0,19.171973136736984,1,0,52.300723293834814,61.008952504228546,92,0.5761709549920404,53.00772785926772,8.87896645122116,0.14553546793982008
2025-08-05,1,scolaire,Mardi,8,32,1,0,471,56,eco,1,0,0,0,18.033588375549805,1,0,91.46628998852266,115.42779618606126,191,0.5377584794305893,102.71186957124256,15.082685290174837,0.13066770560067387
2025-08-05,2,entreprise,Mardi,8,32,1,0,255,37,eco,1,0,0,0,18.033588375549805,1,0,52.99340721335095,60.48555385026572,93,0.5582430479195356,51.91660345651681,9.382276934819277,0.1551159960946288
2025-08-06,1,scolaire,Mercredi,8,32,1,0,468,39,pizza,1,0,0,1,17.242195525460737,0,0,145.4886454390345,138.8537737620001,228,0.5373935151338899,122.52572145052689,16.3280523114732,0.11759170722619333
2025-08-06,2,entreprise,Mercredi,8,32,1,0,231,27,pizza,1,0,0,1,17.242195525460737,0,0,82.10262059617598,66.72511147495776,106,0.5449855076346978,57.76846380927796,9.98060581104141,0.14957795634087742
2025-08-07,1,scolaire,Jeudi,8,32,1,0,498,56,standard,1,0,0,0,18.477481062737347,0,0,79.9406630491114,127.15916173427108,208,0.5350972378494808,111.300225472692,16.448065694667864,0.12935022117431033
2025-08-07,2,entreprise,Jeudi,8,32,1,0,247,22,standard,1,0,0,0,18.477481062737347,0,0,73.48037550054669,71.37409156824084,115,0.5990188696537339,68.88717001017939,3.2451576881384523,0.04546688604836047
2025-08-08,1,scolaire,Vendredi,8,32,1,0,517,66,pates,1,0,0,1,18.75145550484269,1,0,112.37828157326823,118.4336421370021,217,0.5189339426201769,112.60866554857839,7.215775805072138,0.06092674070366802
2025-08-08,2,entreprise,Vendredi,8,32,1,0,238,30,pates,1,0,0,1,18.75145550484269,1,0,80.72938773759827,63.751580563701076,93,0.6059932813922968,56.3573751694836,8.749777979138416,0.13724801646910653
2025-08-09,1,scolaire,Samedi,8,32,1,0,510,48,standard,1,0,0,0,15.24815339297768,0,0,18.413275077553767,0.0,6,0.5328145822040584,3.1968874932243505,0.9087622782515261,0.0
2025-08-09,2,entreprise,Samedi,8,32,1,0,238,15,standard,1,0,0,0,15.24815339297768,0,0,20.489809843424197,0.0,11,0.576388951452358,6.340278465975938,2.379676482825354,0.0
2025-08-10,1,scolaire,Dimanche,8,32,1,0,502,42,pizza,1,0,0,1,14.55096505051586,0,0,0.0,0.0,3,0.5671954386865923,1.7015863160597768,1.7923484117900457,0.0
2025-08-10,2,entreprise,Dimanche,8,32,1,0,239,18,pizza,1,0,0,1,14.55096505051586,0,0,0.0,0.0,5,0.5675727864767608,2.837863932383804,1.4411569698472875,0.0
2025-08-11,1,scolaire,Lundi,8,33,1,0,497,41,standard,1,0,0,0,16.38213831836522,0,0,121.42990402635752,124.40365301359377,212,0.5254591150972678,111.39733240062078,14.420597818735777,0.11591780039738879
2025-08-11,2,entreprise,Lundi,8,33,1,0,251,30,standard,1,0,0,0,16.38213831836522,0,0,70.31164011628783,61.09797640252205,102,0.5580823279486806,56.924397450765426,5.302161847796549,0.08678130046182156
2025-08-12,1,scolaire,Mardi,8,33,1,0,493,49,standard,1,0,0,0,15.928336026262253,0,0,120.0389303712753,138.478074713661,234,0.5484711894453007,128.34225833020037,11.290353497584727,0.08153170471881874
2025-08-12,2,entreprise,Mardi,8,33,1,0,240,16,standard,1,0,0,0,15.928336026262253,0,0,73.66533889683798,68.0272059281514,115,0.5505097413276193,63.30862025267622,6.038128500224726,0.0887604954200536
2025-08-13,1,scolaire,Mercredi,8,33,1,0,490,58,standard,1,0,0,0,24.195763322387897,1,0,106.66740961193825,116.74318438113372,223,0.5030935907004487,112.18987072620006,6.215732924190519,0.053242790636050294
2025-08-13,2,entreprise,Mercredi,8,33,1,0,252,23,standard,1,0,0,0,24.195763322387897,1,0,70.69604578469902,61.85102290135146,112,0.5254929147598459,58.855206453102745,3.530534663285894,0.05708126555832193
2025-08-14,1,scolaire,Jeudi,8,33,1,0,469,43,standard,1,0,0,0,18.45150343407081,1,0,127.88333655875499,128.3650614677373,213,0.5393881958149641,114.88968570858735,14.204890383067696,0.11066009878893635
2025-08-14,2,entreprise,Jeudi,8,33,1,0,256,22,standard,1,0,0,0,18.45150343407081,1,0,72.24852436972736,73.28080785876332,124,0.5468702778636256,67.81191445508958,6.355550315948243,0.0867287152210101
2025-08-15,1,scolaire,Vendredi,8,33,1,1,497,55,eco,1,0,0,0,19.690675692102598,0,1,27.513648391268703,0.0,0,0.4837405195071964,0.0,1.66771765246287,0.0
2025-08-15,2,entreprise,Vendredi,8,33,1,1,245,30,eco,1,0,0,0,19.690675692102598,0,1,0.0,0.0,0,0.5369353807948357,0.0,1.3113079839508461,0.0
2025-08-16,1,scolaire,Samedi,8,33,1,0,485,57,vegetarien,0,0,1,1,19.315023835374298,1,0,0.0,0.0,0,0.5273941185127826,0.0,0.8258384942223842,0.0
2025-08-16,2,entreprise,Samedi,8,33,1,0,239,20,vegetarien,0,0,1,1,19.315023835374298,1,0,22.152385850778636,0.0,6,0.581313703494401,3.487882220966406,3.0190574490663806,0.0
2025-08-17,1,scolaire,Dimanche,8,33,1,0,497,43,standard,1,0,0,0,16.88358084699846,0,0,0.0,0.0,8,0.5247829856926692,4.198263885541354,1.1195836675143807,0.0
2025-08-17,2,entreprise,Dimanche,8,33,1,0,238,17,standard,1,0,0,0,16.88358084699846,0,0,0.0,0.0,13,0.5547304549964194,7.211495914953452,1.528000219569891,0.0
2025-08-18,1,scolaire,Lundi,8,34,1,0,473,46,vegetarien,0,0,1,1,18.694291785932617,0,0,126.03892647209791,109.96226310052621,192,0.49623222290803465,95.27658679834265,15.909264141798143,0.1446793080936692
2025-08-18,2,entreprise,Lundi,8,34,1,0,248,18,vegetarien,0,0,1,1,18.694291785932617,0,0,64.25853364204336,67.5946952897551,115,0.5635423966001006,64.80737560901157,3.088495815508894,0.04569139341881164
2025-08-19,1,scolaire,Mardi,8,34,1,0,471,35,standard,1,0,0,0,15.380488494701119,0,0,106.27385830687274,115.44585117396335,224,0.492758983382947,110.37801227778013,5.559482292331124,0.04815662265726325
2025-08-19,2,entreprise,Mardi,8,34,1,0,241,26,standard,1,0,0,0,15.380488494701119,0,0,58.079959650423135,67.6885378616562,102,0.5558710848317893,56.6988506528425,12.887784697397583,0.1903983318968717
2025-08-20,1,scolaire,Mercredi,8,34,1,0,492,47,pates,1,0,0,1,16.24691293702889,0,0,133.38168147183126,128.48668449396862,245,0.5090330892426996,124.71310686446141,4.35847011284071,0.03392157039467621
2025-08-20,2,entreprise,Mercredi,8,34,1,0,249,24,pates,1,0,0,1,16.24691293702889,0,0,102.66696323820824,79.22907746580358,112,0.58416525650961,65.42650872907632,15.053791565688819,0.19000336804610976
2025-08-21,1,scolaire,Jeudi,8,34,1,0,471,41,gourmet,1,0,0,0,12.708964771740625,0,0,132.95365218196503,123.43751102629223,232,0.5109448490647571,118.53920498302365,6.62016275556755,0.05363169348219808
2025-08-21,2,entreprise,Jeudi,8,34,1,0,238,24,gourmet,1,0,0,0,12.708964771740625,0,0,68.91876767715539,73.82861242412046,116,0.5948256353397005,68.99977369940525,5.517222855934319,0.07473014424596978
2025-08-22,1,scolaire,Vendredi,8,34,1,0,472,48,pates,1,0,0,1,17.360449490667484,1,0,106.57862593230482,118.3567360279749,210,0.5237166915503784,109.98050522557946,10.155908610997905,0.0858076097045921
2025-08-22,2,entreprise,Vendredi,8,34,1,0,239,32,pates,1,0,0,1,17.360449490667484,1,0,57.118848141582525,60.30841556927809,91,0.5928860342046739,53.952629112625324,6.900477060400591,0.11441980352599058
2025-08-23,1,scolaire,Samedi,8,34,1,0,444,39,standard,1,0,0,0,17.385365756553576,0,0,0.0,0.0,0,0.5036300479517923,0.0,0.9736842751265573,0.0
2025-08-23,2,entreprise,Samedi,8,34,1,0,228,15,standard,1,0,0,0,17.385365756553576,0,0,9.152334262855357,0.0,4,0.5178009870624006,2.0712039482496025,1.6611622592978215,0.0
2025-08-24,1,scolaire,Dimanche,8,34,1,0,464,51,pizza,1,0,0,1,15.012261525872201,0,0,0.0,0.0,0,0.49942991518117463,0.0,1.5323721035971942,0.0
2025-08-24,2,entreprise,Dimanche,8,34,1,0,237,24,pizza,1,0,0,1,15.012261525872201,0,0,6.220519493452787,0.0,2,0.5587815389058414,1.1175630778116827,2.437079491638965,0.0
2025-08-25,1,scolaire,Lundi,8,35,1,0,491,60,vegetarien,0,0,1,1,18.598554454190996,0,0,113.6495102552968,107.27153902643165,187,0.5111219672716248,95.57980787979385,12.974665201922388,0.12095160859699643
2025-08-25,2,entreprise,Lundi,8,35,1,0,249,31,vegetarien,0,0,1,1,18.598554454190996,0,0,57.1397764928834,60.70313686832806,97,0.5466000980624356,53.020209512056255,8.695034992926836,0.14323864369295025
2025-08-26,1,scolaire,Mardi,8,35,1,0,492,54,eco,1,0,0,0,16.50734824319812,1,0,97.3523580929927,112.85309232876355,202,0.4947747121791749,99.94449186019332,13.87011046761257,0.12290412412631257
2025-08-26,2,entreprise,Mardi,8,35,1,0,242,25,eco,1,0,0,0,16.50734824319812,1,0,38.09538866553695,60.417253559644884,102,0.5497598274160918,56.07550239644136,6.0002198065045995,0.09931301826854949
2025-08-27,1,scolaire,Mercredi,8,35,1,0,487,45,pizza,1,0,0,1,20.154785365281263,0,0,140.496201213744,128.84695963000118,245,0.5016590210707847,122.90646016234227,6.657068567691234,0.05166647770974007
2025-08-27,2,entreprise,Mercredi,8,35,1,0,239,8,pizza,1,0,0,1,20.154785365281263,0,0,74.89136416304233,73.35158181661265,128,0.5495117021405792,70.33749787399414,3.0140839426185124,0.041090919486290935
2025-08-28,1,scolaire,Jeudi,8,35,1,0,483,50,standard,1,0,0,0,16.315849575294042,1,0,90.01063211125431,120.2635635874735,215,0.522493945553027,112.3361982939008,8.777033130117374,0.07298164854173321
2025-08-28,2,entreprise,Jeudi,8,35,1,0,241,23,standard,1,0,0,0,16.315849575294042,1,0,61.70332418589357,63.23360101121606,111,0.5544155816157664,61.54012955935007,3.0884022831607396,0.04884115776694315
2025-08-29,1,scolaire,Vendredi,8,35,1,0,482,48,standard,1,0,0,0,20.3130851372805,0,1,99.5172983718145,126.60200927866454,215,0.5097833088189397,109.60341139607205,17.57034285013262,0.13878407578396657
2025-08-29,2,entreprise,Vendredi,8,35,1,0,245,29,standard,1,0,0,0,20.3130851372805,0,1,63.63364904434471,66.37387324091827,107,0.5547954273887377,59.36311073059493,8.7057252440918,0.13116192891881562
2025-08-30,1,scolaire,Samedi,8,35,1,0,493,60,pizza,1,0,0,1,13.673505422479051,0,0,0.0,0.0,2,0.5191931522693197,1.0383863045386394,0.9851623982572952,0.0
2025-08-30,2,entreprise,Samedi,8,35,1,0,233,21,pizza,1,0,0,1,13.673505422479051,0,0,14.804684656403122,0.0,0,0.5788883173708055,0.0,1.1307990031155983,0.0
2025-08-31,1,scolaire,Dimanche,8,35,1,0,488,49,poisson,0,1,0,1,17.95486528786326,0,0,14.114471981649913,0.0,9,0.5358501482334521,4.822651334101069,1.264293043703594,0.0
2025-08-31,2,entreprise,Dimanche,8,35,1,0,232,23,poisson,0,1,0,1,17.95486528786326,0,0,38.95823602199494,0.0,0,0.5620033927598695,0.0,1.2279079021288448,0.0
2025-09-01,1,scolaire,Lundi,9,36,0,0,476,47,standard,1,0,0,0,15.291014687780406,0,0,238.93029897505642,214.95307932012346,398,0.5192448993110294,206.6594699257897,9.926344618013646,0.04617912266904828
2025-09-01,2,entreprise,Lundi,9,36,0,0,251,15,standard,1,0,0,0,15.291014687780406,0,0,137.41555121138413,127.33444857832767,226,0.5411368015126122,122.29691714185036,5.389946822916576,0.04232905457317027
2025-09-02,1,scolaire,Mardi,9,36,0,0,501,11,gourmet,1,0,0,0,11.679555428890524,0,0,290.9958605618431,285.87010067040256,501,0.558728008340293,279.9227321784868,7.477628598476639,0.02615743507607346
2025-09-02,2,entreprise,Mardi,9,36,0,0,231,16,gourmet,1,0,0,0,11.679555428890524,0,0,137.59932436019946,141.37009417303918,206,0.5755435564848559,118.56197263588031,24.54172928942228,0.17359915782034369
2025-09-03,1,scolaire,Mercredi,9,36,0,0,492,32,eco,1,0,0,0,17.239186289708613,0,0,209.5826733051272,223.3025272664466,444,0.49525480561805196,219.89313369441507,4.754264867792976,0.021290689926317514
2025-09-03,2,entreprise,Mercredi,9,36,0,0,251,14,eco,1,0,0,0,17.239186289708613,0,0,139.23335592776934,134.04529772512603,237,0.5615863131286425,133.09595621148827,2.942623050084848,0.021952452641188547
2025-09-04,1,scolaire,Jeudi,9,36,0,0,478,32,eco,1,0,0,0,16.2262632729449,0,0,200.9923318736071,222.72334654923378,443,0.479267542016708,212.31552111340164,12.253259216328653,0.05501560301681273
2025-09-04,2,entreprise,Jeudi,9,36,0,0,243,13,eco,1,0,0,0,16.2262632729449,0,0,129.0152006351128,126.95232023974421,227,0.5387981550448974,122.3071811951917,5.869340887885322,0.04623263975641654
2025-09-05,1,scolaire,Vendredi,9,36,0,0,486,35,standard,1,0,0,0,13.689551318292724,1,0,244.40806784861957,236.19316903903967,387,0.5177567219977883,200.37185141314407,37.2324760883868,0.15763570233579766
2025-09-05,2,entreprise,Vendredi,9,36,0,0,244,17,standard,1,0,0,0,13.689551318292724,1,0,116.19775377709361,124.55139878084766,215,0.553301359254528,118.95979223972351,7.00280831348673,0.05622424462537273
2025-09-06,1,scolaire,Samedi,9,36,0,0,504,40,standard,1,0,0,0,13.917973410866455,0,0,0.0,0.0,0,0.5313688861118923,0.0,0.1775402246115565,0.0
2025-09-06,2,entreprise,Samedi,9,36,0,0,247,13,standard,1,0,0,0,13.917973410866455,0,0,0.0,0.0,0,0.5681950243924658,0.0,1.268022322815134,0.0
2025-09-07,1,scolaire,Dimanche,9,36,0,0,491,17,vegetarien,0,0,1,1,10.995072172227864,0,0,12.325556098235266,0.0,2,0.5370172180771838,1.0740344361543677,1.1565525967016737,0.0
2025-09-07,2,entreprise,Dimanche,9,36,0,0,236,5,vegetarien,0,0,1,1,10.995072172227864,0,0,0.0,0.0,1,0.5637210568730439,0.5637210568730439,2.432727056772466,0.0
2025-09-08,1,scolaire,Lundi,9,37,0,0,465,39,standard,1,0,0,0,14.162854224880544,0,0,248.89751849194445,218.32171478707184,392,0.5090599055831001,199.55148298857523,20.239117085272635,0.09270317936542297
2025-09-08,2,entreprise,Lundi,9,37,0,0,237,30,standard,1,0,0,0,14.162854224880544,0,0,134.05059350235004,109.55152993244278,193,0.5485772817128053,105.87541537057142,6.326797883541226,0.057751798513838895
2025-09-09,1,scolaire,Mardi,9,37,0,0,456,40,standard,1,0,0,0,10.323857476710309,0,0,223.13241538465465,236.95387968181524,436,0.5192217993042757,226.3807044966642,11.495108416975793,0.04851200762110996
2025-09-09,2,entreprise,Mardi,9,37,0,0,226,17,standard,1,0,0,0,10.323857476710309,0,0,123.18561680920808,123.74591080811066,222,0.5459731170047232,121.20603197504855,3.363332488335501,0.02717934246369504
2025-09-10,1,scolaire,Mercredi,9,37,0,0,480,19,gourmet,1,0,0,0,11.419507239166082,0,0,288.7950463320119,279.73020853636325,480,0.5526160032829204,265.25568157580176,15.598174975170318,0.05576149625306789
2025-09-10,2,entreprise,Mercredi,9,37,0,0,238,8,gourmet,1,0,0,0,11.419507239166082,0,0,122.29734529862775,150.8967965260871,233,0.6067275891575366,141.36752827370603,11.72813388763002,0.07772288184794206
2025-09-11,1,scolaire,Jeudi,9,37,0,0,500,26,pizza,1,0,0,1,13.232194443560926,0,0,298.6869214255873,288.7807261341177,500,0.5210330342889463,260.51651714447314,29.895664817297547,0.10352375387896622
2025-09-11,2,entreprise,Jeudi,9,37,0,0,244,16,pizza,1,0,0,1,13.232194443560926,0,0,149.91631826565606,149.74553955587737,244,0.5983086938314572,145.98732129487556,5.1996827130079275,0.03472345639428994
2025-09-12,1,scolaire,Vendredi,9,37,0,0,479,37,eco,1,0,0,0,12.21380015978956,1,0,222.11799038748822,211.26024822607573,363,0.5027374664137877,182.49370030820492,28.80699450530644,0.1363578559960757
2025-09-12,2,entreprise,Vendredi,9,37,0,0,230,32,eco,1,0,0,0,12.21380015978956,1,0,97.1802624760042,101.29022322298218,166,0.5522168206227338,91.66799222337382,11.15915569238015,0.1101701164959838
2025-09-13,1,scolaire,Samedi,9,37,0,0,461,31,pates,1,0,0,1,13.458525364508699,0,0,0.0,0.0,13,0.5470034010252403,7.111044213328123,0.4066281624598894,0.0
2025-09-13,2,entreprise,Samedi,9,37,0,0,248,10,pates,1,0,0,1,13.458525364508699,0,0,0.0,0.0,0,0.5566869904863196,0.0,0.6650823271967782,0.0
2025-09-14,1,scolaire,Dimanche,9,37,0,0,476,43,standard,1,0,0,0,11.092821048724755,1,0,6.841786126622739,0.0,0,0.5144349246308566,0.0,1.2483646653723128,0.0
2025-09-14,2,entreprise,Dimanche,9,37,0,0,233,14,standard,1,0,0,0,11.092821048724755,1,0,3.7398783912258957,0.0,3,0.5688988412508925,1.7066965237526777,1.6178471344936614,0.0
2025-09-15,1,scolaire,Lundi,9,38,0,0,482,44,pizza,1,0,0,1,15.111636694891589,0,0,273.1491325651448,241.9705673457458,453,0.5249401341496835,237.79788076980665,5.147809531065088,0.021274527673068228
2025-09-15,2,entreprise,Lundi,9,38,0,0,239,16,pizza,1,0,0,1,15.111636694891589,0,0,119.7200647903111,138.10897306055784,223,0.5908889895623735,131.76824467240928,7.086161353423214,0.051308479068308495
2025-09-16,1,scolaire,Mardi,9,38,0,0,454,35,eco,1,0,0,0,8.33113304127456,0,0,218.30228785443418,227.30773656939303,399,0.5259869386110708,209.86878850581726,19.093614120137477,0.0839989628523204
2025-09-16,2,entreprise,Mardi,9,38,0,0,237,11,eco,1,0,0,0,8.33113304127456,0,0,96.5307140042434,121.52440476530644,220,0.5145628963099823,113.2038371881961,9.976198702408784,0.08209214208187467
2025-09-17,1,scolaire,Mercredi,9,38,0,0,491,33,pizza,1,0,0,1,13.187843037377098,0,0,257.22100664174377,269.98489657529876,491,0.5350084710880716,262.68915930424316,8.823390809554457,0.03268105335327013
2025-09-17,2,entreprise,Mercredi,9,38,0,0,247,10,pizza,1,0,0,1,13.187843037377098,0,0,129.54271244540612,149.17098646222613,243,0.5691980053261555,138.31511529425578,10.944417418976977,0.07336827139470839
2025-09-18,1,scolaire,Jeudi,9,38,0,0,473,38,gourmet,1,0,0,0,9.89504302258789,1,0,261.2901943095517,245.7038008297434,473,0.530142621043512,250.75745975358114,1.6333210253798744,0.006647520387817113
2025-09-18,2,entreprise,Jeudi,9,38,0,0,228,17,gourmet,1,0,0,0,9.89504302258789,1,0,127.14095117841262,130.29266179587697,201,0.558891324380886,112.33715620055808,18.70625582093033,0.1435710619699864
2025-09-19,1,scolaire,Vendredi,9,38,0,0,465,38,pizza,1,0,0,1,11.534429785783681,0,0,230.43830342228088,238.31154334609917,425,0.5280675248505345,224.42869806147718,14.935544390780693,0.06267234973628552
2025-09-19,2,entreprise,Vendredi,9,38,0,0,247,16,pizza,1,0,0,1,11.534429785783681,0,0,146.23889483023586,142.17214068098394,230,0.5636668442799685,129.64337418439274,14.467954138550216,0.10176363716021164
2025-09-20,1,scolaire,Samedi,9,38,0,0,489,31,eco,1,0,0,0,11.754544368636498,0,0,24.298756095014244,0.0,1,0.4774955297924033,0.4774955297924033,0.7351368026529839,0.0
2025-09-20,2,entreprise,Samedi,9,38,0,0,249,16,eco,1,0,0,0,11.754544368636498,0,0,0.0,0.0,2,0.5372390584943694,1.0744781169887387,1.1472435543480615,0.0
2025-09-21,1,scolaire,Dimanche,9,38,0,0,476,54,standard,1,0,0,0,12.48189829033522,0,0,0.0,0.0,4,0.5037822211238282,2.015128884495313,0.9909783820595567,0.0
2025-09-21,2,entreprise,Dimanche,9,38,0,0,239,5,standard,1,0,0,0,12.48189829033522,0,0,0.0,0.0,0,0.5602067112636472,0.0,1.6284682491319804,0.0
2025-09-22,1,scolaire,Lundi,9,39,0,0,483,64,gourmet,1,0,0,0,8.610379927304209,1,0,222.88021730548942,239.1181055407868,409,0.5512571584036479,225.46417778709198,14.126781921706035,0.059078679507589216
2025-09-22,2,entreprise,Lundi,9,39,0,0,229,24,gourmet,1,0,0,0,8.610379927304209,1,0,118.634750134421,118.98761444472365,189,0.5863910801344673,110.82791414541431,10.203669619499722,0.08575404815969223
2025-09-23,1,scolaire,Mardi,9,39,0,0,462,33,standard,1,0,0,0,12.207164465289734,1,0,185.2106622061201,220.89085501561112,424,0.5054828355862573,214.3247222885731,7.13232484893595,0.03228890959941227
2025-09-23,2,entreprise,Mardi,9,39,0,0,242,11,standard,1,0,0,0,12.207164465289734,1,0,150.79287678548724,141.80178750350524,218,0.5958179714246583,129.8883177705755,13.51098541079851,0.09528078347012747
2025-09-24,1,scolaire,Mercredi,9,39,0,0,453,26,eco,1,0,0,0,7.4203496311452195,1,0,233.4465419834556,208.18316012495458,387,0.4700667904655424,181.9158479101649,26.675058326683036,0.12813264199982494
2025-09-24,2,entreprise,Mercredi,9,39,0,0,222,16,eco,1,0,0,0,7.4203496311452195,1,0,116.6717303599535,109.34498658266446,192,0.5269740774727971,101.17902287477705,9.176288784706323,0.08392052595634165
2025-09-25,1,scolaire,Jeudi,9,39,0,0,487,15,eco,1,0,0,0,8.300577927892352,0,0,238.1104502910913,226.23695157147475,433,0.48488918562518946,209.95701737570704,18.139444592038895,0.08017896486864624
2025-09-25,2,entreprise,Jeudi,9,39,0,0,241,15,eco,1,0,0,0,8.300577927892352,0,0,146.31106890453913,127.6241854321486,230,0.549394546794701,126.36074576278124,2.2808353064166047,0.017871497464947275
2025-09-26,1,scolaire,Vendredi,9,39,0,0,495,20,standard,1,0,0,0,8.788851781838932,0,0,264.3659364597218,236.2891450654494,441,0.5191981017579113,228.96636287523887,8.278143727247858,0.03503395691306474
